name,acronym,AP_location,DV_location,ML_location,avIndex
Gigantocellular reticular nucleus,GRN,-6.14,5.86,-0.5,976
Gigantocellular reticular nucleus,GRN,-6.14,6.09,-0.49,976
Magnocellular reticular nucleus,MARN,-6.14,6.89,-0.47,985
Gigantocellular reticular nucleus,GRN,-6.14,5.96,-0.43,976
Magnocellular reticular nucleus,MARN,-6.14,6.89,-0.4,985
Gigantocellular reticular nucleus,GRN,-6.14,5.72,-0.39,976
Gigantocellular reticular nucleus,GRN,-6.14,5.79,-0.38,976
Magnocellular reticular nucleus,MARN,-6.14,6.9,-0.36,985
Magnocellular reticular nucleus,MARN,-6.14,6.56,-0.34,985
Gigantocellular reticular nucleus,GRN,-6.14,5.56,-0.27,976
Gigantocellular reticular nucleus,GRN,-6.14,6.46,-0.22,976
Gigantocellular reticular nucleus,GRN,-6.14,6.11,-0.12,976
crossed tectospinal pathway,tspc,-6.14,6.35,-0.05,1230
Gigantocellular reticular nucleus,GRN,-6.14,5.85,0.04,976
Medulla,MY,-6.14,6.82,0.14,936
Gigantocellular reticular nucleus,GRN,-6.14,6.04,0.2,976
Magnocellular reticular nucleus,MARN,-6.14,6.65,0.2,985
Magnocellular reticular nucleus,MARN,-6.14,6.69,0.22,985
Gigantocellular reticular nucleus,GRN,-6.14,6.25,0.35,976
Nucleus prepositus,PRP,-6.14,5.21,0.41,997
Magnocellular reticular nucleus,MARN,-6.14,6.9,0.4,985
Paragigantocellular reticular nucleus dorsal part,PGRNd,-6.14,5.44,0.43,992
Intermediate reticular nucleus,IRN,-6.14,5.78,0.67,979
Medial vestibular nucleus,MV,-6.14,4.86,0.68,1004
Gigantocellular reticular nucleus,GRN,-6.14,6.21,0.71,976
Intermediate reticular nucleus,IRN,-6.14,6.05,0.74,979
Intermediate reticular nucleus,IRN,-6.14,5.86,0.76,979
Intermediate reticular nucleus,IRN,-6.14,6.23,0.76,979
Intermediate reticular nucleus,IRN,-6.14,5.73,0.77,979
Medial vestibular nucleus,MV,-6.14,5.03,0.83,1004
Intermediate reticular nucleus,IRN,-6.14,6.37,0.87,979
Nucleus of the solitary tract,NTS,-6.14,5.27,0.89,949
Intermediate reticular nucleus,IRN,-6.14,5.95,0.9,979
Intermediate reticular nucleus,IRN,-6.14,6.29,0.91,979
Intermediate reticular nucleus,IRN,-6.14,6.23,0.93,979
Intermediate reticular nucleus,IRN,-6.14,6.32,0.94,979
Intermediate reticular nucleus,IRN,-6.14,6.37,0.94,979
Intermediate reticular nucleus,IRN,-6.14,6.21,1.01,979
Parvicellular reticular nucleus,PARN,-6.14,5.87,1.28,989
Intermediate reticular nucleus,IRN,-6.14,6.34,1.28,979
Intermediate reticular nucleus,IRN,-6.14,6.39,1.34,979
Parvicellular reticular nucleus,PARN,-6.14,5.74,1.4,989
Parvicellular reticular nucleus,PARN,-6.14,5.86,1.4,989
Parvicellular reticular nucleus,PARN,-6.14,5.83,1.45,989
Spinal nucleus of the trigeminal oral part,SPVO,-6.14,5.62,1.62,957
Parvicellular reticular nucleus,PARN,-6.14,5.95,1.63,989
Parvicellular reticular nucleus,PARN,-6.14,6.45,1.8,989
Copula pyramidis,COPY,-6.22,4.17,-2.47,1085
arbor vitae,arb,-6.22,4.26,-2.32,1189
spinal tract of the trigeminal nerve,sptV,-6.22,6.62,-2.17,1130
Spinal nucleus of the trigeminal oral part,SPVO,-6.22,6.5,-2.01,957
Spinal nucleus of the trigeminal oral part,SPVO,-6.22,6.4,-1.94,957
Spinal nucleus of the trigeminal oral part,SPVO,-6.22,6.55,-1.95,957
Spinal nucleus of the trigeminal oral part,SPVO,-6.22,6.29,-1.92,957
Spinal nucleus of the trigeminal oral part,SPVO,-6.22,6.52,-1.88,957
Spinal nucleus of the trigeminal oral part,SPVO,-6.22,6.61,-1.87,957
Spinal nucleus of the trigeminal oral part,SPVO,-6.22,6.31,-1.84,957
Spinal nucleus of the trigeminal oral part,SPVO,-6.22,6.55,-1.84,957
Medulla,MY,-6.22,6.87,-1.84,936
Spinal nucleus of the trigeminal oral part,SPVO,-6.22,6.47,-1.83,957
Parvicellular reticular nucleus,PARN,-6.22,6.43,-1.8,989
Parvicellular reticular nucleus,PARN,-6.22,6.47,-1.79,989
Parvicellular reticular nucleus,PARN,-6.22,6.54,-1.79,989
Parvicellular reticular nucleus,PARN,-6.22,6.35,-1.76,989
Parvicellular reticular nucleus,PARN,-6.22,6.35,-1.62,989
ventral spinocerebellar tract,sctv,-6.22,7.16,-1.53,1179
Nucleus ambiguus dorsal division,AMBd,-6.22,6.5,-1.35,972
Nucleus of the solitary tract,NTS,-6.22,5.39,-1.32,949
Parvicellular reticular nucleus,PARN,-6.22,5.98,-1.28,989
Parvicellular reticular nucleus,PARN,-6.22,5.82,-1.15,989
Intermediate reticular nucleus,IRN,-6.22,6.11,-0.92,979
Intermediate reticular nucleus,IRN,-6.22,6.46,-0.87,979
Intermediate reticular nucleus,IRN,-6.22,5.7,-0.8,979
Gigantocellular reticular nucleus,GRN,-6.22,6.79,-0.68,976
Gigantocellular reticular nucleus,GRN,-6.22,5.71,-0.5,976
Gigantocellular reticular nucleus,GRN,-6.22,6.18,-0.48,976
Gigantocellular reticular nucleus,GRN,-6.22,5.85,-0.45,976
Gigantocellular reticular nucleus,GRN,-6.22,6.12,-0.36,976
Gigantocellular reticular nucleus,GRN,-6.22,6.37,-0.34,976
Gigantocellular reticular nucleus,GRN,-6.22,6.23,-0.21,976
Gigantocellular reticular nucleus,GRN,-6.22,5.95,-0.03,976
Gigantocellular reticular nucleus,GRN,-6.22,6.2,0.02,976
Inferior olivary complex,IO,-6.22,6.85,0.04,978
Medulla,MY,-6.22,6.7,0.12,936
Medulla,MY,-6.22,6.75,0.15,936
Medulla,MY,-6.22,6.82,0.16,936
Inferior olivary complex,IO,-6.22,6.91,0.16,978
Gigantocellular reticular nucleus,GRN,-6.22,6.39,0.2,976
Magnocellular reticular nucleus,MARN,-6.22,6.8,0.24,985
Gigantocellular reticular nucleus,GRN,-6.22,5.62,0.27,976
Medulla,MY,-6.22,6.96,0.36,936
Magnocellular reticular nucleus,MARN,-6.22,6.84,0.37,985
Magnocellular reticular nucleus,MARN,-6.22,6.94,0.56,985
Magnocellular reticular nucleus,MARN,-6.22,6.77,0.59,985
Gigantocellular reticular nucleus,GRN,-6.22,6.22,0.62,976
Magnocellular reticular nucleus,MARN,-6.22,6.9,0.62,985
Intermediate reticular nucleus,IRN,-6.22,5.82,0.66,979
Intermediate reticular nucleus,IRN,-6.22,6.05,0.68,979
Intermediate reticular nucleus,IRN,-6.22,6,0.69,979
Gigantocellular reticular nucleus,GRN,-6.22,6.67,0.71,976
Intermediate reticular nucleus,IRN,-6.22,6.41,0.84,979
Medial vestibular nucleus,MV,-6.22,4.99,0.88,1004
Intermediate reticular nucleus,IRN,-6.22,5.48,0.88,979
Intermediate reticular nucleus,IRN,-6.22,6.27,0.92,979
Intermediate reticular nucleus,IRN,-6.22,6.1,0.98,979
Fastigial nucleus,FN,-6.22,3.59,1.07,1098
Intermediate reticular nucleus,IRN,-6.22,6.43,1.19,979
Parvicellular reticular nucleus,PARN,-6.22,5.58,1.25,989
Intermediate reticular nucleus,IRN,-6.22,6.35,1.36,979
Parvicellular reticular nucleus,PARN,-6.22,6.3,1.39,989
Intermediate reticular nucleus,IRN,-6.22,6.45,1.41,979
Parvicellular reticular nucleus,PARN,-6.22,6.53,1.49,989
Parvicellular reticular nucleus,PARN,-6.22,6.39,1.56,989
Parvicellular reticular nucleus,PARN,-6.22,6.52,1.65,989
Parvicellular reticular nucleus,PARN,-6.22,6.28,1.73,989
Spinal nucleus of the trigeminal oral part,SPVO,-6.22,6.6,1.91,957
Spinal nucleus of the trigeminal oral part,SPVO,-6.22,5.7,2.01,957
Spinal nucleus of the trigeminal oral part,SPVO,-6.22,5.86,2.08,957
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.3,6.48,-2.16,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.3,6.24,-2.09,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.3,6.43,-2.02,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.3,6.25,-1.97,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.3,6.19,-1.95,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.3,6.38,-1.95,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.3,6.31,-1.92,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.3,6.39,-1.91,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.3,6.45,-1.88,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.3,6.21,-1.83,956
Parvicellular reticular nucleus,PARN,-6.3,6.3,-1.78,989
Parvicellular reticular nucleus,PARN,-6.3,6.04,-1.74,989
Parvicellular reticular nucleus,PARN,-6.3,5.98,-1.57,989
Parvicellular reticular nucleus,PARN,-6.3,6.24,-1.48,989
Parvicellular reticular nucleus,PARN,-6.3,5.93,-1.42,989
Parvicellular reticular nucleus,PARN,-6.3,5.83,-1.21,989
Intermediate reticular nucleus,IRN,-6.3,6.27,-1.13,979
Intermediate reticular nucleus,IRN,-6.3,5.91,-1.11,979
Parvicellular reticular nucleus,PARN,-6.3,5.7,-1.1,989
Intermediate reticular nucleus,IRN,-6.3,6.07,-1.09,979
Intermediate reticular nucleus,IRN,-6.3,6.27,-0.86,979
Intermediate reticular nucleus,IRN,-6.3,6.51,-0.85,979
Intermediate reticular nucleus,IRN,-6.3,6.33,-0.81,979
Intermediate reticular nucleus,IRN,-6.3,6.21,-0.77,979
Intermediate reticular nucleus,IRN,-6.3,5.93,-0.74,979
Intermediate reticular nucleus,IRN,-6.3,5.99,-0.72,979
Gigantocellular reticular nucleus,GRN,-6.3,6.29,-0.7,976
Gigantocellular reticular nucleus,GRN,-6.3,6.57,-0.67,976
Magnocellular reticular nucleus,MARN,-6.3,6.87,-0.65,985
Magnocellular reticular nucleus,MARN,-6.3,6.77,-0.6,985
Gigantocellular reticular nucleus,GRN,-6.3,6.04,-0.39,976
Magnocellular reticular nucleus,MARN,-6.3,6.74,-0.29,985
Nucleus raphe obscurus,RO,-6.3,6.44,0.03,1014
Nucleus raphe obscurus,RO,-6.3,6.74,0.03,1014
Medulla,MY,-6.3,6.66,0.05,936
Magnocellular reticular nucleus,MARN,-6.3,6.75,0.2,985
Gigantocellular reticular nucleus,GRN,-6.3,6.03,0.33,976
Gigantocellular reticular nucleus,GRN,-6.3,6.34,0.39,976
Gigantocellular reticular nucleus,GRN,-6.3,6.02,0.55,976
Gigantocellular reticular nucleus,GRN,-6.3,6.09,0.57,976
Magnocellular reticular nucleus,MARN,-6.3,6.78,0.63,985
Gigantocellular reticular nucleus,GRN,-6.3,6.21,0.65,976
Gigantocellular reticular nucleus,GRN,-6.3,6.67,0.65,976
Intermediate reticular nucleus,IRN,-6.3,5.45,0.67,979
Gigantocellular reticular nucleus,GRN,-6.3,6.25,0.71,976
Gigantocellular reticular nucleus,GRN,-6.3,6.56,0.71,976
Gigantocellular reticular nucleus,GRN,-6.3,6.3,0.74,976
Gigantocellular reticular nucleus,GRN,-6.3,6.56,0.76,976
Gigantocellular reticular nucleus,GRN,-6.3,6.53,0.82,976
Gigantocellular reticular nucleus,GRN,-6.3,6.61,0.81,976
Paragigantocellular reticular nucleus lateral part,PGRNl,-6.3,6.66,0.84,993
Intermediate reticular nucleus,IRN,-6.3,6.4,0.88,979
Intermediate reticular nucleus,IRN,-6.3,6.47,0.9,979
Intermediate reticular nucleus,IRN,-6.3,6.4,1.04,979
Intermediate reticular nucleus,IRN,-6.3,5.97,1.13,979
Intermediate reticular nucleus,IRN,-6.3,6.31,1.27,979
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.3,5.59,1.72,956
Parvicellular reticular nucleus,PARN,-6.3,6.39,1.78,989
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.38,6.21,-2.07,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.38,6.1,-2.03,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.38,6.22,-1.88,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.38,6.28,-1.89,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.38,6.41,-1.84,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.38,6.06,-1.82,956
Parvicellular reticular nucleus,PARN,-6.38,6.27,-1.81,989
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.38,5.96,-1.77,956
Parvicellular reticular nucleus,PARN,-6.38,6.56,-1.75,989
Parvicellular reticular nucleus,PARN,-6.38,6.38,-1.72,989
Parvicellular reticular nucleus,PARN,-6.38,6.01,-1.67,989
Parvicellular reticular nucleus,PARN,-6.38,6.34,-1.67,989
rubrospinal tract,rust,-6.38,6.98,-1.53,1231
Parvicellular reticular nucleus,PARN,-6.38,6.44,-1.46,989
Parvicellular reticular nucleus,PARN,-6.38,6.01,-1.43,989
Intermediate reticular nucleus,IRN,-6.38,6.33,-1.27,979
Parvicellular reticular nucleus,PARN,-6.38,6.02,-1.25,989
Intermediate reticular nucleus,IRN,-6.38,5.93,-1.08,979
Intermediate reticular nucleus,IRN,-6.38,6.36,-1.07,979
Intermediate reticular nucleus,IRN,-6.38,6.52,-1.01,979
Linear nucleus of the medulla,LIN,-6.38,6.21,-0.95,981
Intermediate reticular nucleus,IRN,-6.38,6.46,-0.94,979
Paragigantocellular reticular nucleus lateral part,PGRNl,-6.38,6.78,-0.93,993
Intermediate reticular nucleus,IRN,-6.38,5.82,-0.92,979
Paragigantocellular reticular nucleus lateral part,PGRNl,-6.38,6.74,-0.89,993
Intermediate reticular nucleus,IRN,-6.38,5.85,-0.84,979
Intermediate reticular nucleus,IRN,-6.38,6.23,-0.84,979
Gigantocellular reticular nucleus,GRN,-6.38,6.64,-0.79,976
Paragigantocellular reticular nucleus lateral part,PGRNl,-6.38,6.78,-0.77,993
Intermediate reticular nucleus,IRN,-6.38,6.15,-0.73,979
Gigantocellular reticular nucleus,GRN,-6.38,6.41,-0.73,976
Gigantocellular reticular nucleus,GRN,-6.38,6.47,-0.72,976
Intermediate reticular nucleus,IRN,-6.38,5.71,-0.7,979
Gigantocellular reticular nucleus,GRN,-6.38,6.74,-0.7,976
Medulla,MY,-6.38,7.09,-0.67,936
Gigantocellular reticular nucleus,GRN,-6.38,6.73,-0.63,976
Intermediate reticular nucleus,IRN,-6.38,5.82,-0.61,979
Intermediate reticular nucleus,IRN,-6.38,5.86,-0.58,979
Gigantocellular reticular nucleus,GRN,-6.38,6.59,-0.57,976
Intermediate reticular nucleus,IRN,-6.38,5.8,-0.56,979
Gigantocellular reticular nucleus,GRN,-6.38,6.3,-0.33,976
Gigantocellular reticular nucleus,GRN,-6.38,6.15,-0.21,976
Inferior olivary complex,IO,-6.38,6.84,-0.11,978
Nucleus raphe obscurus,RO,-6.38,6.34,0,1014
Gigantocellular reticular nucleus,GRN,-6.38,6.32,0.2,976
Gigantocellular reticular nucleus,GRN,-6.38,5.77,0.48,976
Gigantocellular reticular nucleus,GRN,-6.38,5.75,0.51,976
Intermediate reticular nucleus,IRN,-6.38,5.81,0.56,979
Inferior olivary complex,IO,-6.38,7.11,0.57,978
Medial vestibular nucleus,MV,-6.38,5.12,0.58,1004
Gigantocellular reticular nucleus,GRN,-6.38,6.05,0.6,976
Intermediate reticular nucleus,IRN,-6.38,5.6,0.61,979
Gigantocellular reticular nucleus,GRN,-6.38,6.21,0.64,976
Medulla,MY,-6.38,6.99,0.64,936
Inferior olivary complex,IO,-6.38,7.09,0.66,978
Medulla,MY,-6.38,7.02,0.68,936
Gigantocellular reticular nucleus,GRN,-6.38,6.26,0.7,976
Gigantocellular reticular nucleus,GRN,-6.38,6.66,0.74,976
Intermediate reticular nucleus,IRN,-6.38,6.2,0.76,979
Intermediate reticular nucleus,IRN,-6.38,5.74,0.78,979
Gigantocellular reticular nucleus,GRN,-6.38,6.38,0.78,976
Gigantocellular reticular nucleus,GRN,-6.38,6.57,0.78,976
Medulla,MY,-6.38,6.96,0.8,936
Gigantocellular reticular nucleus,GRN,-6.38,6.46,0.81,976
Paragigantocellular reticular nucleus lateral part,PGRNl,-6.38,6.87,0.83,993
Paragigantocellular reticular nucleus lateral part,PGRNl,-6.38,6.64,0.87,993
Paragigantocellular reticular nucleus lateral part,PGRNl,-6.38,6.84,0.92,993
Intermediate reticular nucleus,IRN,-6.38,5.62,0.94,979
Intermediate reticular nucleus,IRN,-6.38,5.9,1.02,979
Intermediate reticular nucleus,IRN,-6.38,6.54,1.08,979
Spinal vestibular nucleus,SPIV,-6.38,5.02,1.09,1005
Intermediate reticular nucleus,IRN,-6.38,6.46,1.1,979
Parvicellular reticular nucleus,PARN,-6.38,5.72,1.12,989
Intermediate reticular nucleus,IRN,-6.38,6.58,1.21,979
Parvicellular reticular nucleus,PARN,-6.38,6.01,1.26,989
Parvicellular reticular nucleus,PARN,-6.38,5.89,1.31,989
Parvicellular reticular nucleus,PARN,-6.38,6.17,1.31,989
Nucleus ambiguus dorsal division,AMBd,-6.38,6.62,1.37,972
Parvicellular reticular nucleus,PARN,-6.38,6.24,1.63,989
Parvicellular reticular nucleus,PARN,-6.38,6.45,1.79,989
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.46,5.67,-1.96,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.46,6.4,-1.89,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.46,5.83,-1.88,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.46,6.49,-1.86,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.46,5.67,-1.85,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.46,6.38,-1.81,956
Lateral reticular nucleus parvicellular part,LRNp,-6.46,7.06,-1.7,984
Parvicellular reticular nucleus,PARN,-6.46,6.52,-1.67,989
ventral spinocerebellar tract,sctv,-6.46,7.15,-1.66,1179
Parvicellular reticular nucleus,PARN,-6.46,6.15,-1.56,989
Parvicellular reticular nucleus,PARN,-6.46,6.24,-1.53,989
Medulla,MY,-6.46,6.6,-1.49,936
Parvicellular reticular nucleus,PARN,-6.46,5.89,-1.48,989
Intermediate reticular nucleus,IRN,-6.46,6.41,-1.26,979
Parvicellular reticular nucleus,PARN,-6.46,6,-1.23,989
Paragigantocellular reticular nucleus lateral part,PGRNl,-6.46,6.65,-1.22,993
Intermediate reticular nucleus,IRN,-6.46,6.03,-1.15,979
Intermediate reticular nucleus,IRN,-6.46,6.57,-1.06,979
Intermediate reticular nucleus,IRN,-6.46,6.35,-1.01,979
Parvicellular reticular nucleus,PARN,-6.46,5.63,-1,989
Lateral reticular nucleus magnocellular part,LRNm,-6.46,6.62,-0.97,983
Intermediate reticular nucleus,IRN,-6.46,5.75,-0.96,979
Intermediate reticular nucleus,IRN,-6.46,6.31,-0.93,979
Intermediate reticular nucleus,IRN,-6.46,6.61,-0.92,979
Paragigantocellular reticular nucleus lateral part,PGRNl,-6.46,6.8,-0.9,993
Intermediate reticular nucleus,IRN,-6.46,5.93,-0.86,979
Paragigantocellular reticular nucleus lateral part,PGRNl,-6.46,6.74,-0.85,993
Paragigantocellular reticular nucleus lateral part,PGRNl,-6.46,6.9,-0.84,993
Intermediate reticular nucleus,IRN,-6.46,5.48,-0.83,979
Intermediate reticular nucleus,IRN,-6.46,5.52,-0.83,979
Nucleus of the solitary tract,NTS,-6.46,5.33,-0.8,949
Gigantocellular reticular nucleus,GRN,-6.46,6.49,-0.8,976
Gigantocellular reticular nucleus,GRN,-6.46,6.57,-0.8,976
Medulla,MY,-6.46,7.07,-0.78,936
Gigantocellular reticular nucleus,GRN,-6.46,6.82,-0.76,976
Gigantocellular reticular nucleus,GRN,-6.46,6.91,-0.74,976
Intermediate reticular nucleus,IRN,-6.46,5.75,-0.71,979
Gigantocellular reticular nucleus,GRN,-6.46,6.54,-0.68,976
Gigantocellular reticular nucleus,GRN,-6.46,6.34,-0.63,976
Magnocellular reticular nucleus,MARN,-6.46,6.79,-0.6,985
Medulla,MY,-6.46,6.91,-0.54,936
Inferior olivary complex,IO,-6.46,7,-0.43,978
Gigantocellular reticular nucleus,GRN,-6.46,5.63,-0.34,976
Paragigantocellular reticular nucleus dorsal part,PGRNd,-6.46,5.34,-0.3,992
Magnocellular reticular nucleus,MARN,-6.46,6.53,-0.24,985
Gigantocellular reticular nucleus,GRN,-6.46,6.38,-0.16,976
crossed tectospinal pathway,tspc,-6.46,6.48,-0.08,1230
Gigantocellular reticular nucleus,GRN,-6.46,5.97,0.06,976
Gigantocellular reticular nucleus,GRN,-6.46,6.31,0.38,976
Gigantocellular reticular nucleus,GRN,-6.46,6.4,0.48,976
Magnocellular reticular nucleus,MARN,-6.46,6.88,0.48,985
Magnocellular reticular nucleus,MARN,-6.46,6.68,0.49,985
Inferior olivary complex,IO,-6.46,6.99,0.49,978
Gigantocellular reticular nucleus,GRN,-6.46,6.37,0.5,976
Medulla,MY,-6.46,7.09,0.7,936
Medial vestibular nucleus,MV,-6.46,4.89,0.72,1004
Inferior olivary complex,IO,-6.46,7.13,0.72,978
Medulla,MY,-6.46,7.11,0.79,936
Intermediate reticular nucleus,IRN,-6.46,6.41,0.85,979
Intermediate reticular nucleus,IRN,-6.46,6.48,0.88,979
Medulla,MY,-6.46,7.03,0.88,936
Medulla,MY,-6.46,7.09,0.91,936
Medial vestibular nucleus,MV,-6.46,4.95,0.92,1004
Paragigantocellular reticular nucleus lateral part,PGRNl,-6.46,6.86,0.98,993
Paragigantocellular reticular nucleus lateral part,PGRNl,-6.46,6.9,1.01,993
Lateral reticular nucleus magnocellular part,LRNm,-6.46,6.64,1.1,983
Intermediate reticular nucleus,IRN,-6.46,6.54,1.18,979
Paragigantocellular reticular nucleus lateral part,PGRNl,-6.46,6.98,1.22,993
Paragigantocellular reticular nucleus lateral part,PGRNl,-6.46,6.63,1.28,993
Intermediate reticular nucleus,IRN,-6.46,6.53,1.28,979
Paragigantocellular reticular nucleus lateral part,PGRNl,-6.46,6.82,1.36,993
Spinal vestibular nucleus,SPIV,-6.46,4.72,1.38,1005
Linear nucleus of the medulla,LIN,-6.46,6.09,1.38,981
Paragigantocellular reticular nucleus lateral part,PGRNl,-6.46,6.71,1.44,993
Paragigantocellular reticular nucleus lateral part,PGRNl,-6.46,6.8,1.54,993
Parvicellular reticular nucleus,PARN,-6.46,6.71,1.68,989
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.46,5.87,1.75,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.46,6.32,1.84,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.46,6.41,1.84,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.46,6.6,1.86,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.46,6.07,1.9,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.46,6.31,2.02,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.54,5.89,-1.94,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.54,6.37,-1.91,956
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.54,6.31,-1.87,956
Parvicellular reticular nucleus,PARN,-6.54,6.65,-1.76,989
Spinal nucleus of the trigeminal interpolar part,SPVI,-6.54,5.52,-1.37,956
Parvicellular reticular nucleus,PARN,-6.54,6.03,-1.27,989
Intermediate reticular nucleus,IRN,-6.54,6.3,-1.2,979
Parvicellular reticular nucleus,PARN,-6.54,6.01,-1.18,989
Paragigantocellular reticular nucleus lateral part,PGRNl,-6.54,6.63,-1.17,993
Intermediate reticular nucleus,IRN,-6.54,6.58,-1.12,979
Parvicellular reticular nucleus,PARN,-6.54,5.89,-1.09,989
Intermediate reticular nucleus,IRN,-6.54,6.46,-1.08,979
Intermediate reticular nucleus,IRN,-6.54,5.99,-1.07,979
Linear nucleus of the medulla,LIN,-6.54,6.2,-1.04,981
Nucleus of the solitary tract,NTS,-6.54,5.42,-1.03,949
Linear nucleus of the medulla,LIN,-6.54,6.15,-1,981
Intermediate reticular nucleus,IRN,-6.54,5.89,-1,979
Paragigantocellular reticular nucleus lateral part,PGRNl,-6.54,6.81,-0.97,993
Intermediate reticular nucleus,IRN,-6.54,6.56,-0.92,979
Intermediate reticular nucleus,IRN,-6.54,5.95,-0.9,979
Medulla,MY,-6.54,7.21,-0.92,936
Intermediate reticular nucleus,IRN,-6.54,6.38,-0.9,979
Medulla,MY,-6.54,6.94,-0.86,936
Gigantocellular reticular nucleus,GRN,-6.54,6.69,-0.82,976
Intermediate reticular nucleus,IRN,-6.54,5.59,-0.79,979
Intermediate reticular nucleus,IRN,-6.54,6.14,-0.8,979
Gigantocellular reticular nucleus,GRN,-6.54,6.92,-0.76,976
Medulla,MY,-6.54,6.97,-0.72,936
Medulla,MY,-6.54,7.08,-0.7,936
Intermediate reticular nucleus,IRN,-6.54,5.45,-0.66,979
Gigantocellular reticular nucleus,GRN,-6.54,6.21,-0.53,976
Gigantocellular reticular nucleus,GRN,-6.54,6.45,-0.51,976
Magnocellular reticular nucleus,MARN,-6.54,6.72,-0.52,985
Gigantocellular reticular nucleus,GRN,-6.54,6.28,-0.42,976
